"","ID","Sex","Age","group_sk_fl_neu","date","expName","psychopyVersion","OS","frameRate","test_chose_targ.x","test_chose_targ.y","test_chose_targ.leftButton","test_chose_targ.midButton","test_chose_targ.rightButton","test_chose_targ.time","test_chose_targ.corr","test_chose_targ.clicked_name","test_chose_targ.clicked_pos","test_loop.thisRepN","test_loop.thisTrialN","test_loop.thisN","test_loop.thisIndex","test_loop.ran","test_indicator","stim_name","stim_id","stim_descr","stim_fav","stim_freq","matrix_type","taget_posititon","chose_targ.x","chose_targ.y","chose_targ.leftButton","chose_targ.midButton","chose_targ.rightButton","chose_targ.time","chose_targ.corr","chose_targ.clicked_name","chose_targ.clicked_pos","main_loop.thisRepN","main_loop.thisTrialN","main_loop.thisN","main_loop.thisIndex","main_loop.ran","test_loop.thisTriAL2N","main_loop.thisTriAL2N"
"4713",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,54,"air",1,"приобрести билеты на самолет",0,0,2,"[-0.28611,0.09723000000000004]",-261.6000061,63.19998169,1,0,0,1.1268,1,"target","[-0.28611,0.09723000000000004]",51,0,51,0,1,NA,NA
"4714",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,36,"contacts",11,"найти номер телефона коллеги",1,0,2,"[-0.09443999999999997,-0.09443999999999997]",-74.39996338,-88.79998779,1,0,0,5.143,1,"target","[-0.09443999999999997,-0.09443999999999997]",52,0,52,0,1,NA,NA
"4715",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,82,"book",4,"почитать сохраненную книгу",0,0,3,"[-0.18980999999999998,0.0018600000000000283]",-123.2000122,-7.200012207,1,0,0,1.1054,1,"target","[-0.18980999999999998,0.0018600000000000283]",53,0,53,0,1,NA,NA
"4716",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,7,"camera",8,"сделать фотоснимок",1,1,1,"[0,-0.19167]",3.200012207,-176,1,0,0,0.8709,1,"target","[0,-0.19167]",54,0,54,0,1,NA,NA
"4717",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,88,"store",33,"совершить заказ в продуктовом магазине",0,0,3,"[-0.38148,0.0018600000000000283]",-323.1999817,4.799987793,1,0,0,3.4323,1,"target","[-0.38148,0.0018600000000000283]",55,0,55,0,1,NA,NA
"4718",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,63,"contacts",11,"найти номер телефона коллеги",1,0,3,"[-0.18980999999999998,0.19353000000000004]",-164.7999878,184,1,0,0,1.4147,1,"target","[-0.18980999999999998,0.19353000000000004]",56,0,56,0,1,NA,NA
"4719",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,18,"download",14,"открыть скачанный файл",0,0,1,"[0.19167,0.19167]",156,144.7999878,1,0,0,2.3718,1,"target","[0.19167,0.19167]",57,0,57,0,1,NA,NA
"4720",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,81,"metro",24,"открыть схему линий метро",0,0,3,"[-0.18980999999999998,0.0018600000000000283]",-174.3999634,-10.3999939,1,0,0,1.2689,1,"target","[-0.18980999999999998,0.0018600000000000283]",58,0,58,0,1,NA,NA
"4721",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,87,"translator",37,"перевести текст",0,1,3,"[-0.38148,0.0018600000000000283]",-321.6000061,-10.3999939,1,0,0,1.598,1,"target","[-0.38148,0.0018600000000000283]",59,0,59,0,1,NA,NA
"4722",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,33,"phone",28,"сделать телефонный звонок",1,1,2,"[-0.09443999999999997,-0.28611]",-94.39996338,-225.6000366,1,0,0,1.2176,1,"target","[-0.09443999999999997,-0.28611]",60,0,60,0,1,NA,NA
"4723",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,57,"download",14,"открыть скачанный файл",0,0,2,"[0.28890000000000005,0.09723000000000004]",232,73.6000061,1,0,0,1.0493,1,"target","[0.28890000000000005,0.09723000000000004]",62,0,62,0,1,NA,NA
"4724",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,41,"email",16,"проверить электронную почту",1,1,2,"[0.09723000000000004,0.09723000000000004]",72,88,1,0,0,3.0639,1,"target","[0.09723000000000004,0.09723000000000004]",63,0,63,0,1,NA,NA
"4725",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,19,"store",33,"совершить заказ в продуктовом магазине",0,0,1,"[-0.19167,0.19167]",-168.7999878,187.1999969,1,0,0,0.9444,1,"target","[-0.19167,0.19167]",64,0,64,0,1,NA,NA
"4726",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,48,"store",33,"совершить заказ в продуктовом магазине",0,0,2,"[-0.28611,0.09723000000000004]",-244.7999878,78.3999939,1,0,0,1.1684,1,"target","[-0.28611,0.09723000000000004]",65,0,65,0,1,NA,NA
"4727",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,"calendar",7,"узнать на какой день недели выпадает мой день рождения",1,1,1,"[0.19167,0]",163.2000122,-21.6000061,1,0,0,1.5277,1,"target","[0.19167,0]",66,0,66,0,1,NA,NA
"4728",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,6,"settings",31,"изменить настройки устройства",1,1,1,"[0.19167,-0.19167]",189.6000366,-150.4000244,1,0,0,1.3546,1,"target","[0.19167,-0.19167]",67,0,67,0,1,NA,NA
"4729",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,65,"phone",28,"сделать телефонный звонок",1,1,3,"[0.19353000000000004,0.19353000000000004]",159.2000122,145.6000061,1,0,0,0.984,1,"target","[0.19353000000000004,0.19353000000000004]",68,0,68,0,1,NA,NA
"4730",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,52,"metro",24,"открыть схему линий метро",0,0,2,"[-0.09443999999999997,0.09723000000000004]",-82.39996338,64,1,0,0,0.8198,1,"target","[-0.09443999999999997,0.09723000000000004]",69,0,69,0,1,NA,NA
"4731",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,30,"music",25,"послушать музыку",1,1,2,"[-0.28611,0.09723000000000004]",-244.7999878,78.3999939,1,0,0,1.7477,1,"target","[-0.28611,0.09723000000000004]",72,0,72,0,1,NA,NA
"4732",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,60,"music",25,"послушать музыку",1,1,3,"[-0.38148,0.0018600000000000283]",-312.7999878,2.399993896,1,0,0,1.939,1,"target","[-0.38148,0.0018600000000000283]",73,0,73,0,1,NA,NA
"4733",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,80,"wallet",39,"посмотреть свои скидочные и дебетовые карты",0,0,3,"[-0.38148,-0.18980999999999998]",-328,-156.7999878,1,0,0,1.0093,1,"target","[-0.38148,-0.18980999999999998]",75,0,75,0,1,NA,NA
"4734",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,59,"dictaphone",12,"записать свой голос",0,0,2,"[-0.28611,-0.09443999999999997]",-261.6000061,-84,1,0,0,1.3992,1,"target","[-0.28611,-0.09443999999999997]",76,0,76,0,1,NA,NA
"4735",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,76,"editor",15,"отредактировать фото",0,0,3,"[-0.18980999999999998,-0.38148]",-187.2000122,-308,1,0,0,2.0496,1,"target","[-0.18980999999999998,-0.38148]",77,0,77,0,1,NA,NA
"4736",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,31,"train",36,"приобрести билеты на поезд",1,0,2,"[0.09723000000000004,-0.09443999999999997]",71.20001221,-80.79998779,1,0,0,4.7185,1,"target","[0.09723000000000004,-0.09443999999999997]",78,0,78,0,1,NA,NA
"4737",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,85,"dictaphone",12,"записать свой голос",0,0,3,"[-0.18980999999999998,0.19353000000000004]",-156.7999878,148,1,0,0,1.2437,1,"target","[-0.18980999999999998,0.19353000000000004]",79,0,79,0,1,NA,NA
"4738",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,4,"music",25,"послушать музыку",1,1,1,"[0.19167,-0.19167]",152,-154.4000244,1,0,0,2.1127,1,"target","[0.19167,-0.19167]",80,0,80,0,1,NA,NA
"4739",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,47,"editor",15,"отредактировать фото",0,0,2,"[-0.09443999999999997,-0.09443999999999997]",-89.59997559,-75.20001221,1,0,0,1.0045,1,"target","[-0.09443999999999997,-0.09443999999999997]",81,0,81,0,1,NA,NA
"4740",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,64,"time",35,"посмотреть, сколько времени во Владивостоке",1,1,3,"[0.0018600000000000283,0.0018600000000000283]",4,-12.80001831,1,0,0,4.9524,1,"target","[0.0018600000000000283,0.0018600000000000283]",82,0,82,0,1,NA,NA
"4741",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,1,"maps",22,"узнать, где находится ближайший продуктовый магазин",1,1,1,"[0.19167,0]",148,-8,1,0,0,4.7062,1,"target","[0.19167,0]",83,0,83,0,1,NA,NA
"4742",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,49,"compass",10,"узнать, в какой стороне света Юг",0,0,2,"[-0.09443999999999997,0.09723000000000004]",-82.39996338,71.19998169,1,0,0,1.0187,1,"target","[-0.09443999999999997,0.09723000000000004]",84,0,84,0,1,NA,NA
"4743",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,50,"bank",3,"узнать курс доллара и купить его",0,1,2,"[0.09723000000000004,-0.09443999999999997]",64.79998779,-94.40002441,1,0,0,1.1442,1,"target","[0.09723000000000004,-0.09443999999999997]",85,0,85,0,1,NA,NA
"4744",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,77,"compass",10,"узнать, в какой стороне света Юг",0,0,3,"[0.38520000000000004,0.38520000000000004]",327.2000732,347.1999969,1,0,0,3.751,1,"target","[0.38520000000000004,0.38520000000000004]",86,0,86,0,1,NA,NA
"4745",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,69,"calculator",6,"разделить число на 3",1,1,3,"[0.19353000000000004,0.19353000000000004]",161.6000366,134.3999939,1,0,0,0.9174,1,"target","[0.19353000000000004,0.19353000000000004]",87,0,87,0,1,NA,NA
"4746",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,9,"contacts",11,"найти номер телефона коллеги",1,0,1,"[-0.19167,0]",-157.5999756,-4.800018311,1,0,0,1.4876,1,"target","[-0.19167,0]",88,0,88,0,1,NA,NA
"4747",59,"m",22,"fl","2024-05-08_14h00.42.352","Visual_search_sk","2023.2.3","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,43,"taxi",34,"заказать такси",1,0,2,"[0.09723000000000004,0.09723000000000004]",82.40002441,72.79998779,1,0,0,0.7525,1,"target","[0.09723000000000004,0.09723000000000004]",89,0,89,0,1,NA,NA
"4748",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,72,"calendar",7,"узнать на какой день недели выпадает мой день рождения",1,1,3,"[0.19353000000000004,0.19353000000000004]",172,165.6000061,1,0,0,2.4365,1,"target","[0.19353000000000004,0.19353000000000004]",0,0,0,0,1,NA,NA
"4749",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,75,"files",17,"открыть файл, хранящийся на устройстве",0,1,3,"[-0.18980999999999998,0.19353000000000004]",-128,162.3999939,1,0,0,1.4851,1,"target","[-0.18980999999999998,0.19353000000000004]",1,0,1,0,1,NA,NA
"4750",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,54,"book",4,"почитать сохраненную книгу",0,0,2,"[-0.09443999999999997,-0.28611]",-96.79998779,-249.6000366,1,0,0,3.321,1,"target","[-0.09443999999999997,-0.28611]",2,0,2,0,1,NA,NA
"4751",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,28,"editor",15,"отредактировать фото",0,0,1,"[0.19167,0.19167]",184,156,1,0,0,2.0553,1,"target","[0.19167,0.19167]",3,0,3,0,1,NA,NA
"4752",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,18,"dictaphone",12,"записать свой голос",0,0,1,"[-0.19167,-0.19167]",-153.5999756,-168,1,0,0,1.9239,1,"target","[-0.19167,-0.19167]",4,0,4,0,1,NA,NA
"4753",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,42,"notebook",26,"сделать заметку",1,0,2,"[0.28890000000000005,0.09723000000000004]",252.7999878,113.6000061,1,0,0,1.7086,1,"target","[0.28890000000000005,0.09723000000000004]",5,0,5,0,1,NA,NA
"4754",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,61,"phone",28,"сделать телефонный звонок",1,1,3,"[0.38520000000000004,-0.38148]",347.2000732,-330.4000244,1,0,0,2.0439,1,"target","[0.38520000000000004,-0.38148]",6,0,6,0,1,NA,NA
"4755",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,5,"weather",40,"узнать погоду на завтра",1,1,1,"[0,0]",-2.399963379,-23.20001221,1,0,0,2.0192,1,"target","[0,0]",7,0,7,0,1,NA,NA
"4756",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,60,"taxi",34,"заказать такси",1,0,3,"[0.19353000000000004,0.38520000000000004]",171.2000122,356.7999954,1,0,0,4.4035,1,"target","[0.19353000000000004,0.38520000000000004]",8,0,8,0,1,NA,NA
"4757",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,71,"maps",22,"узнать, где находится ближайший продуктовый магазин",1,1,3,"[0.19353000000000004,0.19353000000000004]",166.4000244,166.3999939,1,0,0,1.9176,1,"target","[0.19353000000000004,0.19353000000000004]",9,0,9,0,1,NA,NA
"4758",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,6,"calculator",6,"разделить число на 3",1,1,1,"[0.19167,0.19167]",188,178.3999939,1,0,0,1.3541,1,"target","[0.19167,0.19167]",10,0,10,0,1,NA,NA
"4759",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,73,"calculator",6,"разделить число на 3",1,1,3,"[-0.18980999999999998,-0.18980999999999998]",-148.7999878,-196,1,0,0,1.7752,1,"target","[-0.18980999999999998,-0.18980999999999998]",11,0,11,0,1,NA,NA
"4760",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,17,"browser",5,"выйти в интернет",0,1,1,"[0,0.19167]",4.799987793,160.7999878,1,0,0,3.3179,1,"target","[0,0.19167]",12,0,12,0,1,NA,NA
"4761",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,11,"camera",8,"сделать фотоснимок",1,1,1,"[0.19167,0]",165.6000366,24,1,0,0,1.6086,1,"target","[0.19167,0]",13,0,13,0,1,NA,NA
"4762",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,8,"time",35,"посмотреть, сколько времени во Владивостоке",1,1,1,"[0.19167,0]",173.6000366,-24.80001831,1,0,0,1.2978,1,"target","[0.19167,0]",14,0,14,0,1,NA,NA
"4763",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,68,"weather",40,"узнать погоду на завтра",1,1,3,"[0.0018600000000000283,-0.18980999999999998]",15.20001221,-173.6000366,1,0,0,1.9855,1,"target","[0.0018600000000000283,-0.18980999999999998]",15,0,15,0,1,NA,NA
"4764",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,15,"metro",24,"открыть схему линий метро",0,0,1,"[0.19167,-0.19167]",180,-178.4000244,1,0,0,1.6728,1,"target","[0.19167,-0.19167]",16,0,16,0,1,NA,NA
"4765",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,48,"air",1,"приобрести билеты на самолет",0,0,2,"[0.28890000000000005,-0.09443999999999997]",242.4000244,-87.20001221,1,0,0,1.7654,1,"target","[0.28890000000000005,-0.09443999999999997]",17,0,17,0,1,NA,NA
"4766",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,2,"music",25,"послушать музыку",1,1,1,"[0.19167,0.19167]",204,185.5999908,1,0,0,2.404,1,"target","[0.19167,0.19167]",18,0,18,0,1,NA,NA
"4767",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,21,"book",4,"почитать сохраненную книгу",0,0,1,"[-0.19167,0]",-168,-7.200012207,1,0,0,2.1699,1,"target","[-0.19167,0]",19,0,19,0,1,NA,NA
"4768",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,9,"train",36,"приобрести билеты на поезд",1,0,1,"[-0.19167,0]",-172.7999878,-15.20001221,1,0,0,3.5546,1,"target","[-0.19167,0]",20,0,20,0,1,NA,NA
"4769",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,12,"maps",22,"узнать, где находится ближайший продуктовый магазин",1,1,1,"[0.19167,-0.19167]",176.7999878,-156,1,0,0,1.8055,1,"target","[0.19167,-0.19167]",21,0,21,0,1,NA,NA
"4770",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,30,"calculator",6,"разделить число на 3",1,1,2,"[0.09723000000000004,-0.28611]",90.40002441,-268,1,0,0,1.104,1,"target","[0.09723000000000004,-0.28611]",22,0,22,0,1,NA,NA
"4771",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,65,"notebook",26,"сделать заметку",1,0,3,"[-0.38148,-0.18980999999999998]",-325.6000061,-176,1,0,0,2.7009,1,"target","[-0.38148,-0.18980999999999998]",23,0,23,0,1,NA,NA
"4772",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,22,"compass",10,"узнать, в какой стороне света Юг",0,0,1,"[-0.19167,-0.19167]",-161.5999756,-160,1,0,0,2.1415,1,"target","[-0.19167,-0.19167]",25,0,25,0,1,NA,NA
"4773",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,77,"browser",5,"выйти в интернет",0,1,3,"[-0.18980999999999998,0.0018600000000000283]",-160,17.6000061,1,0,0,4.1269,1,"target","[-0.18980999999999998,0.0018600000000000283]",26,0,26,0,1,NA,NA
"4774",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,56,"editor",15,"отредактировать фото",0,0,2,"[0.09723000000000004,0.09723000000000004]",61.60003662,80.79998779,1,0,0,2.1431,1,"target","[0.09723000000000004,0.09723000000000004]",27,0,27,0,1,NA,NA
"4775",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,32,"music",25,"послушать музыку",1,1,2,"[0.09723000000000004,-0.28611]",109.6000366,-261.6000366,1,0,0,3.5191,1,"target","[0.09723000000000004,-0.28611]",28,0,28,0,1,NA,NA
"4776",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,19,"files",17,"открыть файл, хранящийся на устройстве",0,1,1,"[-0.19167,-0.19167]",-134.3999634,-164.7999878,1,0,0,1.5031,1,"target","[-0.19167,-0.19167]",29,0,29,0,1,NA,NA
"4777",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,64,"settings",31,"изменить настройки устройства",1,1,3,"[-0.38148,-0.38148]",-365.6000061,-316.7999878,1,0,0,2.2842,1,"target","[-0.38148,-0.38148]",30,0,30,0,1,NA,NA
"4778",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,10,"calendar",7,"узнать на какой день недели выпадает мой день рождения",1,1,1,"[-0.19167,0.19167]",-140.7999878,164,1,0,0,2.7582,1,"target","[-0.19167,0.19167]",31,0,31,0,1,NA,NA
"4779",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,44,"taxi",34,"заказать такси",1,0,2,"[0.28890000000000005,0.09723000000000004]",256,96,1,0,0,1.2528,1,"target","[0.28890000000000005,0.09723000000000004]",32,0,32,0,1,NA,NA
"4780",60,"m",27,"fl","2024-04-19_21h59.35.255","Visual_search_sk","2023.2.3","Win32",60.24096386,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,78,"wallet",39,"посмотреть свои скидочные и дебетовые карты",0,0,3,"[0.0018600000000000283,-0.18980999999999998]",14.40002441,-169.6000366,1,0,0,1.7885,1,"target","[0.0018600000000000283,-0.18980999999999998]",33,0,33,0,1,NA,NA
